index,image,height,width,type,original_dataset,scenario,airport,runway,time_to_landing,weather,night,time,slant_distance,along_track_distance,height_above_runway,lateral_path_angle,vertical_path_angle,yaw,pitch,roll,watermark_height,x_A,y_A,x_B,y_B,x_C,y_C,x_D,y_D,bbox_area,bbox_area_ratio,approach,label,split
581,LARD_test_synth/images/VOTV_32_35_30.jpeg,2648,2448,earth_studio,LARD_test_synth,VOTV_32_35,VOTV,32,,,,2020-08-01 08:01:01,0.04,0.04,70.79,-0.04,3.21,-44.95786701422491,82.89378622753215,-2.329169053797588,300.0,1276,928,1328,930,451,1773,2284,1854,1697358,0.2618448625673834,,1,test
510,LARD_test_synth/images/SAEZ_17_35_30.jpeg,2648,2448,earth_studio,LARD_test_synth,SAEZ_17_35,SAEZ,17,,,,2020-08-01 18:01:01,0.1,0.1,66.73,0.17,2.39,168.2570408015852,83.8821613327488,-7.265872559865293,300.0,1005,953,1056,959,740,1279,1558,1376,346014,0.0533782432912742,,1,test
580,LARD_test_synth/images/VOTV_32_35_28.jpeg,2648,2448,earth_studio,LARD_test_synth,VOTV_32_35,VOTV,32,,,,2020-07-01 08:01:01,0.07,0.06,62.27,0.33,2.56,-55.72151454365137,85.61765448684628,2.4267303056013,300.0,1927,1056,1874,1058,2045,1583,821,1596,660960,0.1019637462235649,,1,test
206,LARD_test_synth/images/LCPH_29_35_33.jpeg,2648,2448,earth_studio,LARD_test_synth,LCPH_29_35,LCPH,29,,,,2020-05-01 14:00:01,0.16,0.15,86.75,-1.04,2.56,-67.79496541994361,82.78044117214675,-0.5654618158312289,300.0,1019,917,1071,917,118,1197,657,1201,270652,0.0417524386391011,,1,test
544,LARD_test_synth/images/VDPP_23_35_30.jpeg,2648,2448,earth_studio,LARD_test_synth,VDPP_23_35,VDPP,23,,,,2020-06-01 08:01:01,0.1,0.1,74.87,0.35,2.68,-124.67654787408074,84.69593741027398,6.556702976540665,300.0,655,1097,604,1103,1414,1401,620,1511,335340,0.0517316065398969,,1,test
131,LARD_test_synth/images/FTTJ_5_35_31.jpeg,2648,2448,earth_studio,LARD_test_synth,FTTJ_5_35,FTTJ,5,,,,2020-06-01 13:00:01,0.06,0.06,76.01,0.02,3.21,54.13058512725027,85.76172927691665,1.8981418434230943,300.0,736,1117,685,1119,1321,1779,58,1860,938409,0.144764731799064,,1,test
571,LARD_test_synth/images/VOTV_14_35_31.jpeg,2648,2448,earth_studio,LARD_test_synth,VOTV_14_35,VOTV,14,,,,2020-08-01 07:01:01,0.12,0.12,96.44,-0.17,3.17,133.30359883023914,85.73639983777183,-3.143013799494119,300.0,1384,1112,1433,1115,1187,1509,1849,1549,289294,0.0446282679738562,,1,test
376,LARD_test_synth/images/LOWL_26_35_25.jpeg,2648,2448,earth_studio,LARD_test_synth,LOWL_26_35,LOWL,26,,,,2020-04-01 14:01:01,0.12,0.12,81.66,0.06,2.71,-98.84529635791456,86.42695605736364,-9.510915167061835,300.0,1561,1190,1633,1202,1046,1456,1945,1617,383873,0.0592186049898307,,1,test
161,LARD_test_synth/images/HTDA_23_35_32.jpeg,2648,2448,earth_studio,LARD_test_synth,HTDA_23_35,HTDA,23,,,,2020-07-01 12:00:01,0.07,0.07,79.76,-0.05,3.19,-134.53423698984406,87.3684991740219,2.2150315515112324,300.0,1201,1191,1154,1192,1692,1771,578,1816,696250,0.1074077982149556,,1,test
556,LARD_test_synth/images/VDPP_5_35_29.jpeg,2648,2448,earth_studio,LARD_test_synth,VDPP_5_35,VDPP,5,,,,2020-08-01 10:01:01,0.08,0.08,63.08,-0.18,2.47,47.89075186637578,86.78105239628296,-6.084505459796339,300.0,1090,1141,1139,1146,762,1553,1819,1661,549640,0.0847908398001698,,1,test
402,LARD_test_synth/images/LTAI_18L_35_23.jpeg,2648,2448,earth_studio,LARD_test_synth,LTAI_18L_35,LTAI,18L,,,,2020-06-01 11:00:01,0.19,0.18,120.61,-0.74,3.27,-173.1462915111594,87.21147315481538,5.260612772867029,300.0,1159,1203,1119,1206,992,1555,553,1595,237552,0.0366462294887743,,1,test
578,LARD_test_synth/images/VOTV_32_35_26.jpeg,2648,2448,earth_studio,LARD_test_synth,VOTV_32_35,VOTV,32,,,,2020-04-01 07:00:01,0.11,0.11,79.55,0.21,2.76,-43.36800716263828,85.64115721692706,0.8298138412906446,300.0,1147,1093,1196,1093,1359,1476,610,1488,295855,0.0456404081018107,,1,test
554,LARD_test_synth/images/VDPP_5_35_27.jpeg,2648,2448,earth_studio,LARD_test_synth,VDPP_5_35,VDPP,5,,,,2020-07-01 07:00:01,0.09,0.08,86.32,0.04,3.26,46.11818559352344,87.98066789650441,-4.253794030584718,300.0,1170,1231,1219,1235,638,1730,1585,1800,538843,0.0831252283138834,,1,test
118,LARD_test_synth/images/FTTJ_23_35_27.jpeg,2648,2448,earth_studio,LARD_test_synth,FTTJ_23_35,FTTJ,23,,,,2020-08-01 15:00:01,0.11,0.11,80.4,-0.32,2.75,-135.08709124368343,86.9657801301941,-1.3248925096184847,300.0,1273,1172,1318,1173,1216,1547,1926,1565,279030,0.0430448803388424,,1,test
553,LARD_test_synth/images/VDPP_5_35_26.jpeg,2648,2448,earth_studio,LARD_test_synth,VDPP_5_35,VDPP,5,,,,2020-06-01 07:00:01,0.12,0.12,87.13,-0.44,2.85,53.39656160629937,84.47539442841543,0.7995216501478721,300.0,802,1032,753,1033,1448,1381,802,1400,255760,0.0394551073198665,,1,test
395,LARD_test_synth/images/LSZH_34_35_27.jpeg,2648,2448,earth_studio,LARD_test_synth,LSZH_34_35,LSZH,34,,,,2020-06-01 15:00:01,0.1,0.1,72.05,-0.01,2.58,-29.07839292388123,87.43535440946485,-7.68196284179469,300.0,1456,1223,1511,1231,915,1537,1936,1683,469660,0.0724526341251505,,1,test
119,LARD_test_synth/images/FTTJ_23_35_28.jpeg,2648,2448,earth_studio,LARD_test_synth,FTTJ_23_35,FTTJ,23,,,,2020-07-01 13:01:01,0.11,0.11,84.6,-0.16,2.93,-140.46614634850042,89.56383190860731,-3.772291502939496,300.0,1579,1350,1624,1353,1347,1747,2096,1807,342293,0.0528042189937405,,1,test
494,LARD_test_synth/images/RPMD_23_35_25.jpeg,2648,2448,earth_studio,LARD_test_synth,RPMD_23_35,RPMD,23,,,,2020-04-01 07:01:01,0.14,0.14,109.03,0.38,3.42,-134.53124874604106,85.32079866916041,-5.056789825323584,300.0,1413,1098,1460,1102,842,1457,1426,1514,257088,0.0396599727504294,,1,test
403,LARD_test_synth/images/LTAI_18L_35_24.jpeg,2648,2448,earth_studio,LARD_test_synth,LTAI_18L_35,LTAI,18L,,,,2020-05-01 13:01:01,0.14,0.14,102.43,0.16,3.15,-178.13844180521818,85.79682282028467,-3.2008973436568806,300.0,1487,1123,1528,1126,1310,1489,1884,1526,231322,0.0356851514523231,,1,test
639,LARD_test_synth/images/YMLT_32L_35_22.jpeg,2648,2448,earth_studio,LARD_test_synth,YMLT_32L_35,YMLT,32L,,,,2020-07-01 07:01:01,0.16,0.15,89.29,0.07,2.64,-45.2405298423333,84.4925103092724,-0.0997614895476512,300.0,1946,1034,2017,1035,1655,1316,2211,1329,164020,0.0253027318681752,,1,test
495,LARD_test_synth/images/RPMD_23_35_26.jpeg,2648,2448,earth_studio,LARD_test_synth,RPMD_23_35,RPMD,23,,,,2020-05-01 05:01:01,0.1,0.1,83.32,0.25,3.0,-131.76346303746033,83.80380238095265,0.833529520053278,300.0,1277,983,1230,984,1421,1431,599,1442,377298,0.0582043051359516,,1,test
611,LARD_test_synth/images/YBBN_01_35_27.jpeg,2648,2448,earth_studio,LARD_test_synth,YBBN_01_35,YBBN,01,,,,2020-07-01 06:00:01,0.12,0.12,84.76,-0.18,2.83,28.362137521591364,88.07331863645622,1.2942373530161984,300.0,1165,1237,1125,1238,1644,1606,959,1623,264410,0.0407895094090002,,1,test
594,LARD_test_synth/images/WSSS_02L_35_30.jpeg,2648,2448,earth_studio,LARD_test_synth,WSSS_02L_35,WSSS,02L,,,,2020-08-01 07:01:01,0.07,0.07,71.49,0.06,2.87,20.21436279237492,84.30061004119858,-1.842543236958642,300.0,1359,1015,1418,1017,523,1527,2059,1587,878592,0.1355369942538949,,1,test
277,LARD_test_synth/images/LFRS_21_35_32.jpeg,2648,2448,earth_studio,LARD_test_synth,LFRS_21_35,LFRS,21,,,,2020-07-01 15:01:01,0.07,0.07,82.41,0.19,3.33,-157.37920015518006,85.60545300054709,-7.45839462774343,300.0,1520,1136,1573,1143,1148,1730,2329,1905,908189,0.1401028091246569,,1,test
509,LARD_test_synth/images/SAEZ_17_35_29.jpeg,2648,2448,earth_studio,LARD_test_synth,SAEZ_17_35,SAEZ,17,,,,2020-04-01 19:00:01,0.12,0.12,83.44,0.23,2.73,169.93147337716235,83.76037686113867,8.572264503265183,300.0,866,1031,816,1039,1396,1302,743,1408,246181,0.0379773919890211,,1,test
348,LARD_test_synth/images/LICJ_20_35_25.jpeg,2648,2448,earth_studio,LARD_test_synth,LICJ_20_35,LICJ,20,,,,2020-08-01 12:00:01,0.16,0.16,107.69,-0.25,3.14,-154.80648740401858,80.75690924932842,-4.024821976873958,300.0,1167,804,1232,808,1068,1132,1583,1167,186945,0.0288392830697233,,1,test
189,LARD_test_synth/images/KJFK_4R_35_29.jpeg,2648,2448,earth_studio,LARD_test_synth,KJFK_4R_35,KJFK,4R,,,,2020-04-01 20:00:01,0.09,0.09,75.17,-0.03,2.79,27.99500479029863,85.65231776205466,6.017755370405947,300.0,1181,1154,1105,1156,1796,1583,562,1611,563938,0.086996537033746,,1,test
555,LARD_test_synth/images/VDPP_5_35_28.jpeg,2648,2448,earth_studio,LARD_test_synth,VDPP_5_35,VDPP,5,,,,2020-07-01 10:00:01,0.08,0.08,98.38,0.42,3.82,43.70302410955888,85.73885877622585,5.297506838252444,300.0,1312,1097,1263,1102,1343,1767,326,1853,768852,0.1186078283277057,,1,test
87,LARD_test_synth/images/FMEP_15_35_30.jpeg,2648,2448,earth_studio,LARD_test_synth,FMEP_15_35,FMEP,15,,,,2020-07-01 11:00:01,0.08,0.08,87.91,0.02,3.38,134.08074681339303,84.15409560624667,-5.27953323550459,300.0,925,995,995,1001,435,1525,1436,1604,609609,0.0940420257982347,,1,test
651,LARD_test_synth/images/ZBAA_19_35_30.jpeg,2648,2448,earth_studio,LARD_test_synth,ZBAA_19_35,ZBAA,19,,,,2020-07-01 10:01:01,0.2,0.2,114.3,0.2,2.96,175.6644329625241,84.60927146306427,-8.237020999403102,300.0,1460,892,1411,894,1825,1173,1272,1194,167006,0.0257633705546669,,1,test
543,LARD_test_synth/images/VDPP_23_35_29.jpeg,2648,2448,earth_studio,LARD_test_synth,VDPP_23_35,VDPP,23,,,,2020-04-01 07:00:01,0.12,0.12,83.05,-0.33,2.79,-130.17293285664388,84.76590007232662,3.0679194953029816,300.0,958,1054,909,1056,1027,1423,328,1468,289386,0.0446424604585036,,1,test
552,LARD_test_synth/images/VDPP_5_35_25.jpeg,2648,2448,earth_studio,LARD_test_synth,VDPP_5_35,VDPP,5,,,,2020-04-01 09:00:01,0.14,0.14,114.43,-0.07,3.55,44.820089695174914,83.52778223018504,0.392163264553461,300.0,1246,978,1294,978,1611,1398,1032,1400,244338,0.03769307949766,,1,test
57,LARD_test_synth/images/EDDV_09L_35_27.jpeg,2648,2448,earth_studio,LARD_test_synth,EDDV_09L_35,EDDV,09L,,,,2020-06-01 12:00:01,0.14,0.14,87.52,-0.23,2.68,94.46152679789532,86.27263657316975,2.34618436245096,300.0,1027,1182,983,1187,1175,1483,602,1556,214302,0.0330595417925478,,1,test
73,LARD_test_synth/images/EHAM_18R_35_32.jpeg,2648,2448,earth_studio,LARD_test_synth,EHAM_18R_35,EHAM,18R,,,,2020-04-01 14:00:01,0.07,0.07,49.03,0.25,1.98,-175.45551320343822,83.63956988705534,-2.33959198284146,300.0,1142,956,1198,958,715,1327,2294,1389,683707,0.105472838052643,,1,test
160,LARD_test_synth/images/HTDA_23_35_31.jpeg,2648,2448,earth_studio,LARD_test_synth,HTDA_23_35,HTDA,23,,,,2020-08-01 10:00:01,0.08,0.08,77.08,0.13,3.01,-141.4177212694386,86.92620909691513,0.2434298757500949,300.0,1579,1161,1627,1161,1252,1696,2310,1711,581900,0.08976746539502,,1,test
483,LARD_test_synth/images/RJTT_22_35_29.jpeg,2648,2448,earth_studio,LARD_test_synth,RJTT_22_35,RJTT,22,,,,2020-04-01 05:00:01,0.16,0.16,108.85,0.1,3.14,-149.98401786192153,86.31318880200357,-4.9777898194491215,300.0,1487,1175,1559,1181,1108,1475,1767,1539,239876,0.0370047439922595,,1,test
394,LARD_test_synth/images/LSZH_34_35_26.jpeg,2648,2448,earth_studio,LARD_test_synth,LSZH_34_35,LSZH,34,,,,2020-05-01 14:00:01,0.13,0.13,105.68,-0.33,3.38,-31.75931928602568,85.08486117448146,-13.128571581728536,300.0,1634,1152,1688,1164,952,1419,1702,1606,340500,0.052527619809253,,1,test
519,LARD_test_synth/images/SAEZ_35_35_27.jpeg,2648,2448,earth_studio,LARD_test_synth,SAEZ_35_35,SAEZ,35,,,,2020-06-01 19:01:01,0.25,0.25,152.04,0.81,3.47,-14.565907370005078,84.87200609860973,-4.721003408175805,300.0,1193,1064,1239,1068,1341,1372,1667,1398,158316,0.0244227978200343,,1,test
628,LARD_test_synth/images/YMLT_14R_35_30.jpeg,2648,2448,earth_studio,LARD_test_synth,YMLT_14R_35,YMLT,14R,,,,2020-08-01 05:00:01,0.13,0.13,61.67,-0.21,1.99,154.8435019945255,83.04314878026842,-0.7949428036944515,300.0,765,937,835,938,629,1181,1275,1183,158916,0.0245153575025176,,1,test
337,LARD_test_synth/images/LICJ_02_35_31.jpeg,2648,2448,earth_studio,LARD_test_synth,LICJ_02_35,LICJ,02,,,,2020-05-01 14:01:01,0.06,0.06,86.62,0.02,3.65,17.132302995904904,89.60020560037492,-0.2938340743471037,300.0,1589,1337,1660,1337,966,2098,2370,2148,1138644,0.1756542118357917,,1,test
186,LARD_test_synth/images/KJFK_22L_35_29.jpeg,2648,2448,earth_studio,LARD_test_synth,KJFK_22L_35,KJFK,22L,,,,2020-04-01 18:01:01,0.07,0.06,74.82,-0.08,3.07,-150.7405046669599,82.84571607288278,-1.44439529099396,300.0,1285,1090,1361,1092,575,1675,2266,1742,1102532,0.1700833530793989,,1,test
616,LARD_test_synth/images/YBBN_19_35_28.jpeg,2648,2448,earth_studio,LARD_test_synth,YBBN_19_35,YBBN,19,,,,2020-05-01 08:01:01,0.16,0.16,94.84,-0.06,2.77,-154.47917677956178,86.14447025468883,4.434178908308296,300.0,1307,1112,1267,1115,1522,1406,1019,1444,166996,0.0257618278932922,,1,test
132,LARD_test_synth/images/FTTJ_5_35_32.jpeg,2648,2448,earth_studio,LARD_test_synth,FTTJ_5_35,FTTJ,5,,,,2020-04-01 14:00:01,0.06,0.06,74.89,-0.09,3.2,41.8586940946315,90.52970102703036,-9.031934413339204,300.0,1422,1416,1472,1424,848,2056,2163,2286,1144050,0.1764881745749659,,1,test
617,LARD_test_synth/images/YBBN_19_35_29.jpeg,2648,2448,earth_studio,LARD_test_synth,YBBN_19_35,YBBN,19,,,,2020-06-01 07:01:01,0.13,0.13,95.24,0.34,3.04,-152.60433574965998,87.39043014822215,-4.074809860582077,300.0,1202,1192,1242,1195,1143,1570,1752,1613,256389,0.0395521407203364,,1,test
72,LARD_test_synth/images/EHAM_18R_35_31.jpeg,2648,2448,earth_studio,LARD_test_synth,EHAM_18R_35,EHAM,18R,,,,2020-05-01 12:01:01,0.08,0.08,63.82,0.29,2.45,-174.7482287616894,87.1232833482591,-4.728514821753435,300.0,1101,1161,1156,1166,776,1558,2105,1664,668487,0.1031249074403175,,1,test
276,LARD_test_synth/images/LFRS_21_35_31.jpeg,2648,2448,earth_studio,LARD_test_synth,LFRS_21_35,LFRS,21,,,,2020-08-01 15:01:01,0.15,0.15,112.98,-0.54,3.4,-147.8813797321514,86.39335874812971,-2.019220668240141,300.0,885,1143,936,1145,261,1515,817,1529,260550,0.0401940421183579,,1,test
71,LARD_test_synth/images/EHAM_18R_35_30.jpeg,2648,2448,earth_studio,LARD_test_synth,EHAM_18R_35,EHAM,18R,,,,2020-07-01 14:01:01,0.08,0.08,95.91,-0.0,3.65,-182.2350450859396,85.33718437774134,7.209129550904887,300.0,1541,1032,1486,1039,2254,1579,948,1718,895916,0.1382095008194617,,1,test
610,LARD_test_synth/images/YBBN_01_35_25.jpeg,2648,2448,earth_studio,LARD_test_synth,YBBN_01_35,YBBN,01,,,,2020-07-01 08:00:01,0.16,0.16,95.32,-0.58,2.74,28.84887646852541,86.44237904043015,2.750008640283215,300.0,1150,1144,1111,1146,1740,1415,1250,1440,186184,0.028721886539107,,1,test
75,LARD_test_synth/images/EHAM_36L_35_32.jpeg,2648,2448,earth_studio,LARD_test_synth,EHAM_36L_35,EHAM,36L,,,,2020-06-01 12:00:01,0.05,0.05,51.44,0.09,2.26,8.054809165395248,85.5281912889464,4.905374329569168,300.0,945,1096,889,1101,2183,1530,51,1745,1383668,0.2134531179037576,,1,test
496,LARD_test_synth/images/RPMD_23_35_27.jpeg,2648,2448,earth_studio,LARD_test_synth,RPMD_23_35,RPMD,23,,,,2020-05-01 08:00:01,0.07,0.07,69.52,0.08,2.8,-125.85145379784731,80.21853022991279,1.1141238896758527,300.0,926,769,877,770,1379,1294,211,1333,658752,0.1016231265920265,,1,test
185,LARD_test_synth/images/KJFK_22L_35_28.jpeg,2648,2448,earth_studio,LARD_test_synth,KJFK_22L_35,KJFK,22L,,,,2020-07-01 19:00:01,0.1,0.1,86.3,-0.17,3.13,-144.68798399329145,83.73711510610006,-2.671168637648952,300.0,918,1198,843,1209,1678,1555,543,1736,610630,0.0941995315245937,,1,test
